No,商品コード,商品名称,細分類コード,細分類名称,メーカーコード,メーカー名称,出現日,容量,年月,地区コード,地区名称,金額,数量,平均価格,金額／販売店千人,数量／販売店千人,数量／店,販売店率
2135,4901734051176,久世福監修「毎日野菜だし」塩らーめんケース８４０ｇ,111203,カップ麺,4901734,サンヨー食品,2023年09月17日,840,2023年09月,980,全国,2376,1,2376.00,24.670,0.010,1.00,0.10%
2135,4901734051176,久世福監修「毎日野菜だし」塩らーめんケース８４０ｇ,111203,カップ麺,4901734,サンヨー食品,2023年09月17日,840,2023年10月,980,全国,2376,1,2376.00,28.782,0.012,1.00,0.10%
2135,4901734051176,久世福監修「毎日野菜だし」塩らーめんケース８４０ｇ,111203,カップ麺,4901734,サンヨー食品,2023年09月17日,840,2023年12月,980,全国,2868,1,2868.00,35.455,0.012,1.00,0.10%
2136,4901734049722,にんべんゆず香る極鰹だし小海老天そばケース８０４ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月10日,804,2023年05月,980,全国,7548,5,1509.60,37.525,0.025,2.50,0.20%
2137,4560342332376,風と光　ヴィーガン汁なし担々麺　１１４ｇ,111203,カップ麺,456034233,風と光,2023年08月23日,114,2023年08月,980,全国,1440,2,720.00,14.383,0.020,2.00,0.10%
2137,4560342332376,風と光　ヴィーガン汁なし担々麺　１１４ｇ,111203,カップ麺,456034233,風と光,2023年08月23日,114,2023年09月,980,全国,678,1,678.00,3.009,0.004,1.00,0.10%
2137,4560342332376,風と光　ヴィーガン汁なし担々麺　１１４ｇ,111203,カップ麺,456034233,風と光,2023年08月23日,114,2023年10月,980,全国,678,1,678.00,6.903,0.010,1.00,0.10%
2137,4560342332376,風と光　ヴィーガン汁なし担々麺　１１４ｇ,111203,カップ麺,456034233,風と光,2023年08月23日,114,2023年12月,980,全国,4629,13,356.08,12.777,0.036,6.50,0.20%
2138,4901773101344,サンポー　焼豚ラーメン博多辛ダレとんこつ　８８ｇ,111203,カップ麺,4901773,サンポー食品,2022年08月21日,88,2023年01月,980,全国,1534,13,118.00,18.957,0.161,13.00,0.10%
2138,4901773101344,サンポー　焼豚ラーメン博多辛ダレとんこつ　８８ｇ,111203,カップ麺,4901773,サンポー食品,2022年08月21日,88,2023年02月,980,全国,5880,60,98.00,51.012,0.521,60.00,0.10%
2139,4901071271046,エースコック　お取寄北海道　花咲ガニだし醤油　６５ｇ×１２,111203,カップ麺,4901071,エースコック,2023年01月04日,780,2023年01月,980,全国,7277,5,1455.40,19.703,0.014,1.25,0.40%
2140,4902105278321,日清食品　どん兵衛きつねうどん鬼滅の刃ケース　９６ｇ×１２,111203,カップ麺,4902105,日清食品,2022年10月03日,1152,2023年01月,980,全国,4044,3,1348.00,15.577,0.012,1.00,0.30%
2140,4902105278321,日清食品　どん兵衛きつねうどん鬼滅の刃ケース　９６ｇ×１２,111203,カップ麺,4902105,日清食品,2022年10月03日,1152,2023年02月,980,全国,3216,2,1608.00,20.803,0.013,1.00,0.20%
2141,4901071402228,エースコック　たらこラーメン　７１ｇ×１２,111203,カップ麺,4901071,エースコック,2023年09月25日,852,2023年09月,980,全国,1440,1,1440.00,23.800,0.017,1.00,0.10%
2141,4901071402228,エースコック　たらこラーメン　７１ｇ×１２,111203,カップ麺,4901071,エースコック,2023年09月25日,852,2023年10月,980,全国,4608,3,1536.00,21.872,0.014,1.00,0.30%
2141,4901071402228,エースコック　たらこラーメン　７１ｇ×１２,111203,カップ麺,4901071,エースコック,2023年09月25日,852,2023年12月,980,全国,1188,1,1188.00,15.748,0.013,1.00,0.10%
2142,4901990374194,東洋水産　お揚げとお揚げのきつねそば　９０ｇ×１２,111203,カップ麺,4901990,東洋水産,2023年06月17日,1080,2023年06月,980,全国,4800,4,1200.00,17.831,0.015,1.33,0.30%
2142,4901990374194,東洋水産　お揚げとお揚げのきつねそば　９０ｇ×１２,111203,カップ麺,4901990,東洋水産,2023年06月17日,1080,2023年07月,980,全国,2340,1,2340.00,24.950,0.011,1.00,0.10%
2143,4902881433433,明星食品　評判屋重ねだし鴨南蛮そば　７１ｇ×１２,111203,カップ麺,4902881,明星食品,2020年10月07日,852,2023年01月,980,全国,2112,2,1056.00,9.758,0.009,1.00,0.20%
2143,4902881433433,明星食品　評判屋重ねだし鴨南蛮そば　７１ｇ×１２,111203,カップ麺,4902881,明星食品,2020年10月07日,852,2023年04月,980,全国,2208,2,1104.00,12.193,0.011,1.00,0.20%
2143,4902881433433,明星食品　評判屋重ねだし鴨南蛮そば　７１ｇ×１２,111203,カップ麺,4902881,明星食品,2020年10月07日,852,2023年06月,980,全国,1416,1,1416.00,18.463,0.013,1.00,0.10%
2143,4902881433433,明星食品　評判屋重ねだし鴨南蛮そば　７１ｇ×１２,111203,カップ麺,4902881,明星食品,2020年10月07日,852,2023年12月,980,全国,1380,1,1380.00,14.162,0.010,1.00,0.10%
2144,4901990376013,マルちゃん　豆乳ごまみそうどん　ケース　１２４ｇ×１２,111203,カップ麺,4901990,東洋水産,2023年10月23日,1488,2023年12月,980,全国,7056,6,1176.00,89.461,0.076,6.00,0.10%
2145,4904511606354,大黒食品　ＡＫＡｇＩうま辛海鮮しおらーめん　７０ｇ×１２,111203,カップ麺,4904511,大黒食品工業,2023年06月04日,840,2023年06月,980,全国,2376,2,1188.00,10.109,0.009,1.00,0.20%
2145,4904511606354,大黒食品　ＡＫＡｇＩうま辛海鮮しおらーめん　７０ｇ×１２,111203,カップ麺,4904511,大黒食品工業,2023年06月04日,840,2023年07月,980,全国,1080,1,1080.00,21.051,0.019,1.00,0.10%
2145,4904511606354,大黒食品　ＡＫＡｇＩうま辛海鮮しおらーめん　７０ｇ×１２,111203,カップ麺,4904511,大黒食品工業,2023年06月04日,840,2023年09月,980,全国,3564,3,1188.00,72.115,0.061,3.00,0.10%
2146,8801043056823,農心ジャパン　Ａｎｇｒｙチャパグリ　１１４ｇ,111203,カップ麺,880,韓国,2021年07月04日,114,2023年01月,980,全国,6076,32,189.88,7.352,0.039,3.56,0.90%
2146,8801043056823,農心ジャパン　Ａｎｇｒｙチャパグリ　１１４ｇ,111203,カップ麺,880,韓国,2021年07月04日,114,2023年02月,980,全国,920,5,184.00,10.938,0.059,5.00,0.10%
2147,4902105245408,日清　日清麺職人　担々麺　１０１ｇ,111203,カップ麺,4902105,日清食品,2017年08月14日,101,2023年01月,980,全国,552,4,138.00,3.758,0.027,2.00,0.20%
2147,4902105245408,日清　日清麺職人　担々麺　１０１ｇ,111203,カップ麺,4902105,日清食品,2017年08月14日,101,2023年02月,980,全国,414,3,138.00,5.495,0.040,3.00,0.10%
2147,4902105245408,日清　日清麺職人　担々麺　１０１ｇ,111203,カップ麺,4902105,日清食品,2017年08月14日,101,2023年03月,980,全国,396,4,99.00,4.985,0.050,4.00,0.10%
2147,4902105245408,日清　日清麺職人　担々麺　１０１ｇ,111203,カップ麺,4902105,日清食品,2017年08月14日,101,2023年04月,980,全国,138,1,138.00,1.970,0.014,1.00,0.10%
2147,4902105245408,日清　日清麺職人　担々麺　１０１ｇ,111203,カップ麺,4902105,日清食品,2017年08月14日,101,2023年05月,980,全国,1304,10,130.40,8.395,0.064,5.00,0.20%
2147,4902105245408,日清　日清麺職人　担々麺　１０１ｇ,111203,カップ麺,4902105,日清食品,2017年08月14日,101,2023年06月,980,全国,357,3,119.00,2.374,0.020,1.50,0.20%
2147,4902105245408,日清　日清麺職人　担々麺　１０１ｇ,111203,カップ麺,4902105,日清食品,2017年08月14日,101,2023年07月,980,全国,690,5,138.00,4.268,0.031,2.50,0.20%
2147,4902105245408,日清　日清麺職人　担々麺　１０１ｇ,111203,カップ麺,4902105,日清食品,2017年08月14日,101,2023年08月,980,全国,966,7,138.00,11.141,0.081,7.00,0.10%
2147,4902105245408,日清　日清麺職人　担々麺　１０１ｇ,111203,カップ麺,4902105,日清食品,2017年08月14日,101,2023年09月,980,全国,417,3,139.00,4.762,0.034,3.00,0.10%
2147,4902105245408,日清　日清麺職人　担々麺　１０１ｇ,111203,カップ麺,4902105,日清食品,2017年08月14日,101,2023年10月,980,全国,754,6,125.67,4.590,0.037,3.00,0.20%
2147,4902105245408,日清　日清麺職人　担々麺　１０１ｇ,111203,カップ麺,4902105,日清食品,2017年08月14日,101,2023年11月,980,全国,556,4,139.00,3.588,0.026,2.00,0.20%
2147,4902105245408,日清　日清麺職人　担々麺　１０１ｇ,111203,カップ麺,4902105,日清食品,2017年08月14日,101,2023年12月,980,全国,417,3,139.00,4.559,0.033,3.00,0.10%
2148,4901990050111,マルちゃん　ホットワンタン,111203,カップ麺,4901990,東洋水産,2010年01月04日,1,2023年01月,980,全国,138,1,138.00,1.748,0.013,1.00,0.10%
2148,4901990050111,マルちゃん　ホットワンタン,111203,カップ麺,4901990,東洋水産,2010年01月04日,1,2023年02月,980,全国,138,1,138.00,1.832,0.013,1.00,0.10%
2148,4901990050111,マルちゃん　ホットワンタン,111203,カップ麺,4901990,東洋水産,2010年01月04日,1,2023年03月,980,全国,572,4,143.00,3.001,0.021,2.00,0.20%
2148,4901990050111,マルちゃん　ホットワンタン,111203,カップ麺,4901990,東洋水産,2010年01月04日,1,2023年04月,980,全国,976,7,139.43,5.070,0.036,3.50,0.20%
2148,4901990050111,マルちゃん　ホットワンタン,111203,カップ麺,4901990,東洋水産,2010年01月04日,1,2023年05月,980,全国,1134,8,141.75,5.742,0.041,4.00,0.20%
2148,4901990050111,マルちゃん　ホットワンタン,111203,カップ麺,4901990,東洋水産,2010年01月04日,1,2023年06月,980,全国,138,1,138.00,1.717,0.012,1.00,0.10%
2148,4901990050111,マルちゃん　ホットワンタン,111203,カップ麺,4901990,東洋水産,2010年01月04日,1,2023年07月,980,全国,954,6,159.00,11.144,0.070,6.00,0.10%
2148,4901990050111,マルちゃん　ホットワンタン,111203,カップ麺,4901990,東洋水産,2010年01月04日,1,2023年08月,980,全国,487,3,162.33,2.380,0.015,1.50,0.20%
2148,4901990050111,マルちゃん　ホットワンタン,111203,カップ麺,4901990,東洋水産,2010年01月04日,1,2023年09月,980,全国,636,4,159.00,3.944,0.025,2.00,0.20%
2148,4901990050111,マルちゃん　ホットワンタン,111203,カップ麺,4901990,東洋水産,2010年01月04日,1,2023年10月,980,全国,169,1,169.00,1.417,0.008,1.00,0.10%
2148,4901990050111,マルちゃん　ホットワンタン,111203,カップ麺,4901990,東洋水産,2010年01月04日,1,2023年11月,980,全国,964,6,160.67,4.898,0.030,3.00,0.20%
2148,4901990050111,マルちゃん　ホットワンタン,111203,カップ麺,4901990,東洋水産,2010年01月04日,1,2023年12月,980,全国,636,4,159.00,3.771,0.024,2.00,0.20%
2149,4901990371087,マルちゃん　ＱＴＴＡ　猛烈激辛味　８５ｇ,111203,カップ麺,4901990,東洋水産,2022年03月12日,85,2023年01月,980,全国,6916,66,104.79,55.303,0.528,33.00,0.20%
2150,4902885009115,ペヤング　ペヨング　やき蕎麦風　９９ｇ×１８,111203,カップ麺,4902885,まるか食品,2023年02月02日,1782,2023年03月,980,全国,6876,9,764.00,69.294,0.091,4.50,0.20%
2151,4901071239701,エースコック　どっさり野菜　塩タンメン　６０ｇ,111203,カップ麺,4901071,エースコック,2018年03月31日,60,2023年01月,980,全国,3303,25,132.12,11.435,0.087,4.17,0.60%
2151,4901071239701,エースコック　どっさり野菜　塩タンメン　６０ｇ,111203,カップ麺,4901071,エースコック,2018年03月31日,60,2023年02月,980,全国,3222,31,103.94,43.677,0.420,15.50,0.20%
2151,4901071239701,エースコック　どっさり野菜　塩タンメン　６０ｇ,111203,カップ麺,4901071,エースコック,2018年03月31日,60,2023年03月,980,全国,300,6,50.00,13.638,0.273,6.00,0.10%
2152,4901734047261,サッポロ一番　ポケモンＮルじゃがバターしお　６６ｇ,111203,カップ麺,4901734,サンヨー食品,2022年08月19日,66,2023年01月,980,全国,6390,57,112.11,16.567,0.148,6.33,0.90%
2152,4901734047261,サッポロ一番　ポケモンＮルじゃがバターしお　６６ｇ,111203,カップ麺,4901734,サンヨー食品,2022年08月19日,66,2023年02月,980,全国,356,3,118.67,3.214,0.027,1.50,0.20%
2153,4901990375115,マルちゃん　ＱＴＴＡ　勇者のキーマカレー味　７９ｇ×１２,111203,カップ麺,4901990,東洋水産,2023年09月19日,948,2023年09月,980,全国,5508,4,1377.00,19.634,0.014,1.33,0.30%
2153,4901990375115,マルちゃん　ＱＴＴＡ　勇者のキーマカレー味　７９ｇ×１２,111203,カップ麺,4901990,東洋水産,2023年09月19日,948,2023年10月,980,全国,1200,1,1200.00,14.507,0.012,1.00,0.10%
2154,4901071270117,エースコック　飲み干す一杯荻窪煮干し中華そば　６６ｇ×１２,111203,カップ麺,4901071,エースコック,2022年12月06日,792,2023年07月,980,全国,6696,6,1116.00,23.824,0.021,2.00,0.30%
2155,4902881454582,明星食品　札幌らーめん信玄コク味噌味　１２１ｇ×１２,111203,カップ麺,4902881,明星食品,2023年04月21日,1452,2023年04月,980,全国,6696,2,3348.00,79.416,0.024,2.00,0.10%
2156,8801043030700,農心　辛ラーメンケース　６８ｇ×１２,111203,カップ麺,880,韓国,2018年10月17日,816,2023年03月,980,全国,3204,2,1602.00,20.661,0.013,1.00,0.20%
2156,8801043030700,農心　辛ラーメンケース　６８ｇ×１２,111203,カップ麺,880,韓国,2018年10月17日,816,2023年04月,980,全国,1788,1,1788.00,19.180,0.011,1.00,0.10%
2156,8801043030700,農心　辛ラーメンケース　６８ｇ×１２,111203,カップ麺,880,韓国,2018年10月17日,816,2023年09月,980,全国,1656,1,1656.00,21.124,0.013,1.00,0.10%
2157,4901734048886,サッポロ一番みそラーメン伊勢海老だしケース８２８ｇ,111203,カップ麺,4901734,サンヨー食品,2023年02月06日,828,2023年02月,980,全国,6624,5,1324.80,21.244,0.016,1.00,0.50%
2158,4901990324151,マルちゃん　ミニ和歌山ラーメンカップ箱　３７ｇ×１２,111203,カップ麺,4901990,東洋水産,2022年09月23日,444,2023年01月,980,全国,1200,1,1200.00,31.682,0.026,1.00,0.10%
2158,4901990324151,マルちゃん　ミニ和歌山ラーメンカップ箱　３７ｇ×１２,111203,カップ麺,4901990,東洋水産,2022年09月23日,444,2023年09月,980,全国,4050,3,1350.00,29.679,0.022,1.50,0.20%
2158,4901990324151,マルちゃん　ミニ和歌山ラーメンカップ箱　３７ｇ×１２,111203,カップ麺,4901990,東洋水産,2022年09月23日,444,2023年12月,980,全国,1350,1,1350.00,23.041,0.017,1.00,0.10%
2159,4901734051848,サッポロ一番　カップスター海老天そばケース７９２ｇ,111203,カップ麺,4901734,サンヨー食品,2023年10月20日,792,2023年10月,980,全国,3600,3,1200.00,26.288,0.022,1.00,0.30%
2159,4901734051848,サッポロ一番　カップスター海老天そばケース７９２ｇ,111203,カップ麺,4901734,サンヨー食品,2023年10月20日,792,2023年11月,980,全国,1380,1,1380.00,16.159,0.012,1.00,0.10%
2159,4901734051848,サッポロ一番　カップスター海老天そばケース７９２ｇ,111203,カップ麺,4901734,サンヨー食品,2023年10月20日,792,2023年12月,980,全国,1500,1,1500.00,15.393,0.010,1.00,0.10%
2160,4901071296537,エースコック　まる旨柚子香るそうめん　５０ｇ×１２,111203,カップ麺,4901071,エースコック,2019年07月07日,600,2023年01月,980,全国,1140,1,1140.00,14.022,0.012,1.00,0.10%
2160,4901071296537,エースコック　まる旨柚子香るそうめん　５０ｇ×１２,111203,カップ麺,4901071,エースコック,2019年07月07日,600,2023年03月,980,全国,2162,2,1081.00,13.122,0.012,2.00,0.10%
2160,4901071296537,エースコック　まる旨柚子香るそうめん　５０ｇ×１２,111203,カップ麺,4901071,エースコック,2019年07月07日,600,2023年04月,980,全国,828,1,828.00,26.773,0.032,1.00,0.10%
2160,4901071296537,エースコック　まる旨柚子香るそうめん　５０ｇ×１２,111203,カップ麺,4901071,エースコック,2019年07月07日,600,2023年05月,980,全国,776,1,776.00,23.903,0.031,1.00,0.10%
2160,4901071296537,エースコック　まる旨柚子香るそうめん　５０ｇ×１２,111203,カップ麺,4901071,エースコック,2019年07月07日,600,2023年09月,980,全国,1470,1,1470.00,16.306,0.011,1.00,0.10%
2161,4901071216818,スパイス好きのため塩タンメン超やみつきペッパー７２,111203,カップ麺,4901071,エースコック,2022年06月24日,72,2023年01月,980,全国,6348,59,107.59,303.790,2.824,59.00,0.10%
2162,4902105263303,日清食品　麺職人　とんこつ　カップ　８１ｇ×１２,111203,カップ麺,4902105,日清食品,2021年05月29日,972,2023年02月,980,全国,1536,1,1536.00,25.886,0.017,1.00,0.10%
2162,4902105263303,日清食品　麺職人　とんこつ　カップ　８１ｇ×１２,111203,カップ麺,4902105,日清食品,2021年05月29日,972,2023年03月,980,全国,4776,4,1194.00,29.751,0.025,2.00,0.20%
2163,8851978805119,タイチョイス　トムヤムココナッツヌードル　６０ｇ,111203,カップ麺,885,タイ,2023年02月24日,60,2023年02月,980,全国,560,4,140.00,8.320,0.059,4.00,0.10%
2163,8851978805119,タイチョイス　トムヤムココナッツヌードル　６０ｇ,111203,カップ麺,885,タイ,2023年02月24日,60,2023年03月,980,全国,943,6,157.17,15.348,0.098,3.00,0.20%
2163,8851978805119,タイチョイス　トムヤムココナッツヌードル　６０ｇ,111203,カップ麺,885,タイ,2023年02月24日,60,2023年04月,980,全国,1028,7,146.86,12.250,0.083,3.50,0.20%
2163,8851978805119,タイチョイス　トムヤムココナッツヌードル　６０ｇ,111203,カップ麺,885,タイ,2023年02月24日,60,2023年05月,980,全国,400,2,200.00,6.209,0.031,2.00,0.10%
2163,8851978805119,タイチョイス　トムヤムココナッツヌードル　６０ｇ,111203,カップ麺,885,タイ,2023年02月24日,60,2023年06月,980,全国,230,1,230.00,6.159,0.027,1.00,0.10%
2163,8851978805119,タイチョイス　トムヤムココナッツヌードル　６０ｇ,111203,カップ麺,885,タイ,2023年02月24日,60,2023年09月,980,全国,1584,6,264.00,15.389,0.058,3.00,0.20%
2163,8851978805119,タイチョイス　トムヤムココナッツヌードル　６０ｇ,111203,カップ麺,885,タイ,2023年02月24日,60,2023年10月,980,全国,891,4,222.75,13.866,0.062,4.00,0.10%
2163,8851978805119,タイチョイス　トムヤムココナッツヌードル　６０ｇ,111203,カップ麺,885,タイ,2023年02月24日,60,2023年12月,980,全国,660,2,330.00,9.414,0.029,2.00,0.10%
2164,4901071270711,エースコック　どっさり野菜　ちゃんぽん　５８ｇ×１２,111203,カップ麺,4901071,エースコック,2022年11月12日,696,2023年03月,980,全国,1545,1,1545.00,17.336,0.011,1.00,0.10%
2164,4901071270711,エースコック　どっさり野菜　ちゃんぽん　５８ｇ×１２,111203,カップ麺,4901071,エースコック,2022年11月12日,696,2023年04月,980,全国,1545,1,1545.00,27.993,0.018,1.00,0.10%
2164,4901071270711,エースコック　どっさり野菜　ちゃんぽん　５８ｇ×１２,111203,カップ麺,4901071,エースコック,2022年11月12日,696,2023年08月,980,全国,1536,1,1536.00,24.973,0.016,1.00,0.10%
2164,4901071270711,エースコック　どっさり野菜　ちゃんぽん　５８ｇ×１２,111203,カップ麺,4901071,エースコック,2022年11月12日,696,2023年12月,980,全国,1620,1,1620.00,25.989,0.016,1.00,0.10%
2165,4901071270902,エースコック　飲み干す一杯　辛だれ豚骨ラーメン　６８ｇ×１２,111203,カップ麺,4901071,エースコック,2023年02月02日,816,2023年02月,980,全国,6216,4,1554.00,38.868,0.025,2.00,0.20%
2166,4902881456586,明星食品　末廣ラーメン本舗醤油中華そば　１０８ｇ,111203,カップ麺,4902881,明星食品,2023年12月24日,108,2023年12月,980,全国,6216,2,3108.00,29.856,0.010,1.00,0.20%
2167,4902881456517,明星　中華三昧タテ型　四川飯店担々麺　６９ｇ×１２,111203,カップ麺,4902881,明星食品,2023年11月20日,828,2023年11月,980,全国,4644,3,1548.00,17.996,0.012,1.00,0.30%
2167,4902881456517,明星　中華三昧タテ型　四川飯店担々麺　６９ｇ×１２,111203,カップ麺,4902881,明星食品,2023年11月20日,828,2023年12月,980,全国,1548,1,1548.00,14.520,0.009,1.00,0.10%
2168,4901677190338,寿がきや　豆天狗監修　高山ラーメン　１０７ｇ,111203,カップ麺,4901677,寿がきや食品,2022年04月02日,107,2023年01月,980,全国,6084,38,160.11,42.385,0.265,19.00,0.20%
2169,4904760080196,金ちゃん　ヌードル　８５ｇ×３Ｐ,111203,カップ麺,4904760,徳島製粉,2002年09月01日,255,2023年08月,980,全国,1219,1,1219.00,9.627,0.008,1.00,0.10%
2169,4904760080196,金ちゃん　ヌードル　８５ｇ×３Ｐ,111203,カップ麺,4904760,徳島製粉,2002年09月01日,255,2023年11月,980,全国,1200,1,1200.00,15.020,0.013,1.00,0.10%
2169,4904760080196,金ちゃん　ヌードル　８５ｇ×３Ｐ,111203,カップ麺,4904760,徳島製粉,2002年09月01日,255,2023年12月,980,全国,3600,3,1200.00,17.839,0.015,1.50,0.20%
2170,4902881451352,明星食品　ロカボヌードル　タンメン　カップ　５７ｇ×１２,111203,カップ麺,4902881,明星食品,2023年02月11日,684,2023年02月,980,全国,2400,2,1200.00,31.682,0.026,2.00,0.10%
2170,4902881451352,明星食品　ロカボヌードル　タンメン　カップ　５７ｇ×１２,111203,カップ麺,4902881,明星食品,2023年02月11日,684,2023年03月,980,全国,3600,3,1200.00,43.498,0.036,3.00,0.10%
2171,4902105273920,日清　ＡＦＵＲＩ　激辛柚子塩らーめん　９４ｇ,111203,カップ麺,4902105,日清食品,2022年10月15日,94,2023年01月,980,全国,5234,26,201.31,31.799,0.158,6.50,0.40%
2171,4902105273920,日清　ＡＦＵＲＩ　激辛柚子塩らーめん　９４ｇ,111203,カップ麺,4902105,日清食品,2022年10月15日,94,2023年02月,980,全国,756,4,189.00,12.931,0.068,4.00,0.10%
2172,4901071401818,エースコック　スーパーカップねぎ塩味焼そば　１４１ｇ×１２,111203,カップ麺,4901071,エースコック,2023年11月22日,1692,2023年11月,980,全国,4788,4,1197.00,18.326,0.015,1.33,0.30%
2172,4901071401818,エースコック　スーパーカップねぎ塩味焼そば　１４１ｇ×１２,111203,カップ麺,4901071,エースコック,2023年11月22日,1692,2023年12月,980,全国,1200,1,1200.00,11.180,0.009,1.00,0.10%
2173,4901734051152,久世福商店「毎日だし」きつねうどんケース　７６８ｇ,111203,カップ麺,4901734,サンヨー食品,2023年09月23日,768,2023年09月,980,全国,3552,2,1776.00,19.085,0.011,1.00,0.20%
2173,4901734051152,久世福商店「毎日だし」きつねうどんケース　７６８ｇ,111203,カップ麺,4901734,サンヨー食品,2023年09月23日,768,2023年11月,980,全国,2376,1,2376.00,30.445,0.013,1.00,0.10%
2174,4901990360050,マルちゃん　マルちゃんＱＴＴＡシーフード　７８ｇ,111203,カップ麺,4901990,東洋水産,2018年03月23日,78,2023年01月,980,全国,118,1,118.00,1.738,0.015,1.00,0.10%
2174,4901990360050,マルちゃん　マルちゃんＱＴＴＡシーフード　７８ｇ,111203,カップ麺,4901990,東洋水産,2018年03月23日,78,2023年02月,980,全国,236,2,118.00,3.613,0.031,2.00,0.10%
2174,4901990360050,マルちゃん　マルちゃんＱＴＴＡシーフード　７８ｇ,111203,カップ麺,4901990,東洋水産,2018年03月23日,78,2023年03月,980,全国,236,2,118.00,3.346,0.028,2.00,0.10%
2174,4901990360050,マルちゃん　マルちゃんＱＴＴＡシーフード　７８ｇ,111203,カップ麺,4901990,東洋水産,2018年03月23日,78,2023年04月,980,全国,590,5,118.00,3.914,0.033,2.50,0.20%
2174,4901990360050,マルちゃん　マルちゃんＱＴＴＡシーフード　７８ｇ,111203,カップ麺,4901990,東洋水産,2018年03月23日,78,2023年05月,980,全国,708,6,118.00,4.558,0.039,3.00,0.20%
2174,4901990360050,マルちゃん　マルちゃんＱＴＴＡシーフード　７８ｇ,111203,カップ麺,4901990,東洋水産,2018年03月23日,78,2023年06月,980,全国,1309,11,119.00,8.703,0.073,5.50,0.20%
2174,4901990360050,マルちゃん　マルちゃんＱＴＴＡシーフード　７８ｇ,111203,カップ麺,4901990,東洋水産,2018年03月23日,78,2023年07月,980,全国,1032,8,129.00,6.383,0.049,4.00,0.20%
2174,4901990360050,マルちゃん　マルちゃんＱＴＴＡシーフード　７８ｇ,111203,カップ麺,4901990,東洋水産,2018年03月23日,78,2023年08月,980,全国,1161,9,129.00,7.134,0.055,4.50,0.20%
2174,4901990360050,マルちゃん　マルちゃんＱＴＴＡシーフード　７８ｇ,111203,カップ麺,4901990,東洋水産,2018年03月23日,78,2023年09月,980,全国,387,3,129.00,2.400,0.019,1.50,0.20%
2174,4901990360050,マルちゃん　マルちゃんＱＴＴＡシーフード　７８ｇ,111203,カップ麺,4901990,東洋水産,2018年03月23日,78,2023年12月,980,全国,129,1,129.00,1.671,0.013,1.00,0.10%
2175,4901071270926,エースコック　ＣｏＣｏ壱番　和風カレーうどん　９４ｇＸ１２,111203,カップ麺,4901071,エースコック,2023年02月12日,1128,2023年02月,980,全国,5880,5,1176.00,95.744,0.081,5.00,0.10%
2176,4901990367929,マルちゃん　焼そばバゴォーン塩バター　１０８ｇ×１２,111203,カップ麺,4901990,東洋水産,2021年02月24日,1296,2023年02月,980,全国,3528,3,1176.00,57.446,0.049,3.00,0.10%
2176,4901990367929,マルちゃん　焼そばバゴォーン塩バター　１０８ｇ×１２,111203,カップ麺,4901990,東洋水産,2021年02月24日,1296,2023年03月,980,全国,2352,2,1176.00,34.681,0.029,2.00,0.10%
2177,4901071296292,エースコック　飲み干す一杯京都背脂醤油ラーメン　６８ｇ×１２,111203,カップ麺,4901071,エースコック,2019年03月04日,816,2023年06月,980,全国,1200,1,1200.00,26.135,0.022,1.00,0.10%
2177,4901071296292,エースコック　飲み干す一杯京都背脂醤油ラーメン　６８ｇ×１２,111203,カップ麺,4901071,エースコック,2019年03月04日,816,2023年07月,980,全国,4632,4,1158.00,22.632,0.020,1.33,0.30%
2178,8851978805133,タイチョイス　トムヤムヌードル　６０ｇ,111203,カップ麺,885,タイ,2004年01月01日,60,2023年01月,980,全国,460,2,230.00,7.763,0.034,1.00,0.20%
2178,8851978805133,タイチョイス　トムヤムヌードル　６０ｇ,111203,カップ麺,885,タイ,2004年01月01日,60,2023年02月,980,全国,782,4,195.50,7.432,0.038,2.00,0.20%
2178,8851978805133,タイチョイス　トムヤムヌードル　６０ｇ,111203,カップ麺,885,タイ,2004年01月01日,60,2023年03月,980,全国,368,2,184.00,5.990,0.033,1.00,0.20%
2178,8851978805133,タイチョイス　トムヤムヌードル　６０ｇ,111203,カップ麺,885,タイ,2004年01月01日,60,2023年04月,980,全国,1817,12,151.42,14.788,0.098,4.00,0.30%
2178,8851978805133,タイチョイス　トムヤムヌードル　６０ｇ,111203,カップ麺,885,タイ,2004年01月01日,60,2023年05月,980,全国,230,1,230.00,5.816,0.025,1.00,0.10%
2178,8851978805133,タイチョイス　トムヤムヌードル　６０ｇ,111203,カップ麺,885,タイ,2004年01月01日,60,2023年07月,980,全国,909,4,227.25,15.272,0.067,2.00,0.20%
2178,8851978805133,タイチョイス　トムヤムヌードル　６０ｇ,111203,カップ麺,885,タイ,2004年01月01日,60,2023年09月,980,全国,578,2,289.00,15.162,0.052,2.00,0.10%
2178,8851978805133,タイチョイス　トムヤムヌードル　６０ｇ,111203,カップ麺,885,タイ,2004年01月01日,60,2023年10月,980,全国,340,1,340.00,8.621,0.025,1.00,0.10%
2178,8851978805133,タイチョイス　トムヤムヌードル　６０ｇ,111203,カップ麺,885,タイ,2004年01月01日,60,2023年12月,980,全国,340,1,340.00,4.849,0.014,1.00,0.10%
2179,8801043060806,農心　ノグリ旨辛焼きちゃんぽん　１１０ｇ,111203,カップ麺,880,韓国,2021年09月04日,110,2023年01月,980,全国,4676,29,161.24,12.373,0.077,5.80,0.50%
